1: Atukwase I Gilbert  OLD EMAIL: sejjtechnologies@gmail.com -> NEW EMAIL: atukwase@gmail.com
93: Malia S Uwimana OLD EMAIL: student76@gmail.com -> NEW EMAIL: maliauwimana@gmail.com
94: Moses K Mukasa OLD EMAIL: student77@gmail.com -> NEW EMAIL: mosesmukasa@gmail.com
95: Nadia J Bakari OLD EMAIL: student78@gmail.com -> NEW EMAIL: nadiabakari@gmail.com
96: Nathan M Oryem OLD EMAIL: student79@gmail.com -> NEW EMAIL: nathanoryem@gmail.com
97: Olive K Amongin OLD EMAIL: student80@gmail.com -> NEW EMAIL: oliveamongin@gmail.com
98: Paul S Mshana OLD EMAIL: student81@gmail.com -> NEW EMAIL: paulmshana@gmail.com
99: Queen N Kabagenyi OLD EMAIL: student82@gmail.com -> NEW EMAIL: queenkabagenyi@gmail.com
100: Ryan P Habimana OLD EMAIL: student83@gmail.com -> NEW EMAIL: ryanhabimana@gmail.com
101: Akello M Lado OLD EMAIL: student84@gmail.com -> NEW EMAIL: akellolado@gmail.com
102: Nabukenya A Grace OLD EMAIL: student85@gmail.com -> NEW EMAIL: nabukenyagrace@gmail.com
103: Juma S Bakari OLD EMAIL: student86@gmail.com -> NEW EMAIL: jumabakari@gmail.com
104: Aisha M Namirembe OLD EMAIL: student87@gmail.com -> NEW EMAIL: aishanamirembe@gmail.com
105: Peter O Ochieng OLD EMAIL: student88@gmail.com -> NEW EMAIL: peterochieng@gmail.com
106: Keza T Uwimana OLD EMAIL: student89@gmail.com -> NEW EMAIL: kezauwimana2@gmail.com
107: Samuel K Oryem OLD EMAIL: student90@gmail.com -> NEW EMAIL: samueloryem5@gmail.com
108: Rehema L Nabirye OLD EMAIL: student91@gmail.com -> NEW EMAIL: rehemanabirye2@gmail.com
109: Hakim S Moshi OLD EMAIL: student92@gmail.com -> NEW EMAIL: hakimmoshi3@gmail.com
110: Lilian A Nabukenya OLD EMAIL: student93@gmail.com -> NEW EMAIL: liliannabukenya@gmail.com
111: Brian O Odhiambo OLD EMAIL: student94@gmail.com -> NEW EMAIL: brianodhiambo3@gmail.com
112: Tracy N Kabagenyi OLD EMAIL: student95@gmail.com -> NEW EMAIL: tracykabagenyi5@gmail.com
113: Didier P Habimana OLD EMAIL: student96@gmail.com -> NEW EMAIL: didierhabimana5@gmail.com
114: Moses K Mukasa OLD EMAIL: student97@gmail.com -> NEW EMAIL: mosesmukasa2@gmail.com
115: Nadia J Bakari OLD EMAIL: student98@gmail.com -> NEW EMAIL: nadiabakari2@gmail.com
116: Ryan M Oryem OLD EMAIL: student99@gmail.com -> NEW EMAIL: ryanoryem@gmail.com
117: Olive K Amongin OLD EMAIL: student100@gmail.com -> NEW EMAIL: oliveamongin2@gmail.com
118: Paul S Mshana OLD EMAIL: student101@gmail.com -> NEW EMAIL: paulmshana2@gmail.com
119: Queen N Kabagenyi OLD EMAIL: student102@gmail.com -> NEW EMAIL: queenkabagenyi2@gmail.com
120: Nathan M Habimana OLD EMAIL: student103@gmail.com -> NEW EMAIL: nathanhabimana@gmail.com
121: Amina K Kintu OLD EMAIL: student104@gmail.com -> NEW EMAIL: aminakintu@gmail.com
122: Brian M Okello OLD EMAIL: student105@gmail.com -> NEW EMAIL: brianokello@gmail.com
123: Chantal A Nabukenya OLD EMAIL: student106@gmail.com -> NEW EMAIL: chantalnabukenya@gmail.com
124: David O Mugisha OLD EMAIL: student107@gmail.com -> NEW EMAIL: davidmugisha@gmail.com
125: Ester M Bakari OLD EMAIL: student108@gmail.com -> NEW EMAIL: esterbakari2@gmail.com
126: Francis L Ochieng OLD EMAIL: student109@gmail.com -> NEW EMAIL: francisochieng2@gmail.com
127: Grace N Nabirye OLD EMAIL: student110@gmail.com -> NEW EMAIL: gracenabirye2@gmail.com
128: Hakim S Moshi OLD EMAIL: student111@gmail.com -> NEW EMAIL: hakimmoshi4@gmail.com
129: Irene A Kabagenyi OLD EMAIL: student112@gmail.com -> NEW EMAIL: irenekabagenyi2@gmail.com
130: Jean P Habimana OLD EMAIL: student113@gmail.com -> NEW EMAIL: jeanhabimana@gmail.com
131: Keziah T Nabukenya OLD EMAIL: student114@gmail.com -> NEW EMAIL: keziahnabukenya2@gmail.com
132: Leo N Odhiambo OLD EMAIL: student115@gmail.com -> NEW EMAIL: leoodhiambo2@gmail.com
133: Malia S Uwimana OLD EMAIL: student116@gmail.com -> NEW EMAIL: maliauwimana2@gmail.com
134: Moses K Mukasa OLD EMAIL: student117@gmail.com -> NEW EMAIL: mosesmukasa3@gmail.com
135: Nadia J Bakari OLD EMAIL: student118@gmail.com -> NEW EMAIL: nadiabakari3@gmail.com
136: Ryan M Oryem OLD EMAIL: student119@gmail.com -> NEW EMAIL: ryanoryem2@gmail.com
137: Olive K Amongin OLD EMAIL: student120@gmail.com -> NEW EMAIL: oliveamongin3@gmail.com
138: Paul S Mshana OLD EMAIL: student121@gmail.com -> NEW EMAIL: paulmshana3@gmail.com
139: Queen N Kabagenyi OLD EMAIL: student122@gmail.com -> NEW EMAIL: queenkabagenyi3@gmail.com
140: Nathan M Habimana OLD EMAIL: student123@gmail.com -> NEW EMAIL: nathanhabimana2@gmail.com
141: Akello M Lado OLD EMAIL: student124@gmail.com -> NEW EMAIL: akellolado2@gmail.com
142: Nabukenya A Grace OLD EMAIL: student125@gmail.com -> NEW EMAIL: nabukenyagrace2@gmail.com
143: Juma S Bakari OLD EMAIL: student126@gmail.com -> NEW EMAIL: jumabakari2@gmail.com
144: Aisha M Namirembe OLD EMAIL: student127@gmail.com -> NEW EMAIL: aishanamirembe2@gmail.com
145: Peter O Ochieng OLD EMAIL: student128@gmail.com -> NEW EMAIL: peterochieng2@gmail.com
146: Keza T Uwimana OLD EMAIL: student129@gmail.com -> NEW EMAIL: kezauwimana3@gmail.com
147: Samuel K Oryem OLD EMAIL: student130@gmail.com -> NEW EMAIL: samueloryem6@gmail.com
148: Rehema L Nabirye OLD EMAIL: student131@gmail.com -> NEW EMAIL: rehemanabirye3@gmail.com
149: Hakim S Moshi OLD EMAIL: student132@gmail.com -> NEW EMAIL: hakimmoshi5@gmail.com
150: Lilian A Nabukenya OLD EMAIL: student133@gmail.com -> NEW EMAIL: liliannabukenya2@gmail.com
151: Brian O Odhiambo OLD EMAIL: student134@gmail.com -> NEW EMAIL: brianodhiambo4@gmail.com
152: Tracy N Kabagenyi OLD EMAIL: student135@gmail.com -> NEW EMAIL: tracykabagenyi6@gmail.com
153: Didier P Habimana OLD EMAIL: student136@gmail.com -> NEW EMAIL: didierhabimana6@gmail.com
154: Moses K Mukasa OLD EMAIL: student137@gmail.com -> NEW EMAIL: mosesmukasa4@gmail.com
155: Nadia J Bakari OLD EMAIL: student138@gmail.com -> NEW EMAIL: nadiabakari4@gmail.com
156: Ryan M Oryem OLD EMAIL: student139@gmail.com -> NEW EMAIL: ryanoryem3@gmail.com
157: Olive K Amongin OLD EMAIL: student140@gmail.com -> NEW EMAIL: oliveamongin4@gmail.com
158: Paul S Mshana OLD EMAIL: student141@gmail.com -> NEW EMAIL: paulmshana4@gmail.com
159: Queen N Kabagenyi OLD EMAIL: student142@gmail.com -> NEW EMAIL: queenkabagenyi4@gmail.com
160: Nathan M Habimana OLD EMAIL: student143@gmail.com -> NEW EMAIL: nathanhabimana3@gmail.com
165: Akello J Ladok OLD EMAIL: student144@gmail.com -> NEW EMAIL: akelloladok@gmail.com
166: Baraka K Okello OLD EMAIL: student145@gmail.com -> NEW EMAIL: baraka@gmail.com
167: Chantal M Nabukenya OLD EMAIL: student146@gmail.com -> NEW EMAIL: chantalnabukenya2@gmail.com
168: David L Mugisha OLD EMAIL: student147@gmail.com -> NEW EMAIL: davidmugisha2@gmail.com
169: Ester N Bakari OLD EMAIL: student148@gmail.com -> NEW EMAIL: esterbakari3@gmail.com
170: Francis P Ochieng OLD EMAIL: student149@gmail.com -> NEW EMAIL: francisochieng3@gmail.com
171: Grace R Nabirye OLD EMAIL: student150@gmail.com -> NEW EMAIL: gracenabirye3@gmail.com
172: Hakim S Moshi OLD EMAIL: student151@gmail.com -> NEW EMAIL: hakimmoshi6@gmail.com
173: Irene T Kabagenyi OLD EMAIL: student152@gmail.com -> NEW EMAIL: irenekabagenyi3@gmail.com
174: Jean U Habimana OLD EMAIL: student153@gmail.com -> NEW EMAIL: jeanhabimana2@gmail.com
175: Kezia V Nabukenya OLD EMAIL: student154@gmail.com -> NEW EMAIL: kezianabukenya@gmail.com
176: Leo W Odhiambo OLD EMAIL: student155@gmail.com -> NEW EMAIL: leoodhiambo3@gmail.com
177: Miriam X Nkurunziza OLD EMAIL: student156@gmail.com -> NEW EMAIL: miriamnkurunziza@gmail.com
178: Nathan Y Oryem OLD EMAIL: student157@gmail.com -> NEW EMAIL: nathanoryem2@gmail.com
179: Olive Z Amongin OLD EMAIL: student158@gmail.com -> NEW EMAIL: oliveamongin5@gmail.com
180: Patrick A Luo OLD EMAIL: student159@gmail.com -> NEW EMAIL: patrickluo2@gmail.com
181: Queen B Kabagenyi OLD EMAIL: student160@gmail.com -> NEW EMAIL: queenkabagenyi5@gmail.com
182: Ryan C Oryem OLD EMAIL: student161@gmail.com -> NEW EMAIL: ryanoryem4@gmail.com
183: Sifa D Nabukenya OLD EMAIL: student162@gmail.com -> NEW EMAIL: sifanabukenya@gmail.com
184: Tom E Mugume OLD EMAIL: student163@gmail.com -> NEW EMAIL: tommugume@gmail.com
186: Abigail M Nabukenya OLD EMAIL: student164@gmail.com -> NEW EMAIL: abigail@gmail.com
187: Brian L Odhiambo OLD EMAIL: student165@gmail.com -> NEW EMAIL: brianodhiambo5@gmail.com
188: Clara J Nabirye OLD EMAIL: student166@gmail.com -> NEW EMAIL: claranabirye@gmail.com
189: Daniel K Mugisha OLD EMAIL: student167@gmail.com -> NEW EMAIL: danielmugisha2@gmail.com
190: Emilia P Bakari OLD EMAIL: student168@gmail.com -> NEW EMAIL: emiliabakari@gmail.com
191: Fredrick N Ochieng OLD EMAIL: student169@gmail.com -> NEW EMAIL: fredrickochieng@gmail.com
192: Grace R Nabukenya OLD EMAIL: student170@gmail.com -> NEW EMAIL: gracenabukenya@gmail.com
193: Hakim S Moshi OLD EMAIL: student171@gmail.com -> NEW EMAIL: hakimmoshi7@gmail.com
194: Irene T Kabagenyi OLD EMAIL: student172@gmail.com -> NEW EMAIL: irenekabagenyi4@gmail.com
195: Jacob U Habimana OLD EMAIL: student173@gmail.com -> NEW EMAIL: jacobhabimana@gmail.com
196: Kezia V Nabukenya OLD EMAIL: student174@gmail.com -> NEW EMAIL: kezianabukenya2@gmail.com
197: Leo W Odhiambo OLD EMAIL: student175@gmail.com -> NEW EMAIL: leoodhiambo4@gmail.com
198: Miriam X Nkurunziza OLD EMAIL: student176@gmail.com -> NEW EMAIL: miriamnkurunziza2@gmail.com
199: Nathan Y Oryem OLD EMAIL: student177@gmail.com -> NEW EMAIL: nathanoryem3@gmail.com
200: Olive Z Amongin OLD EMAIL: student178@gmail.com -> NEW EMAIL: oliveamongin6@gmail.com
201: Patrick A Luo OLD EMAIL: student179@gmail.com -> NEW EMAIL: patrickluo3@gmail.com
202: Queen B Kabagenyi OLD EMAIL: student180@gmail.com -> NEW EMAIL: queenkabagenyi6@gmail.com
203: Ryan C Oryem OLD EMAIL: student181@gmail.com -> NEW EMAIL: ryanoryem5@gmail.com
204: Sifa D Nabukenya OLD EMAIL: student182@gmail.com -> NEW EMAIL: sifanabukenya2@gmail.com
205: Tom E Mugume OLD EMAIL: student183@gmail.com -> NEW EMAIL: tommugume2@gmail.com
206: Alice A Nabukenya OLD EMAIL: student184@gmail.com -> NEW EMAIL: alicenabukenya@gmail.com
207: Brian B Odhiambo OLD EMAIL: student185@gmail.com -> NEW EMAIL: brianodhiambo6@gmail.com
208: Catherine C Nabirye OLD EMAIL: student186@gmail.com -> NEW EMAIL: catherine@gmail.com
209: David D Mugisha OLD EMAIL: student187@gmail.com -> NEW EMAIL: davidmugisha3@gmail.com
210: Esther E Bakari OLD EMAIL: student188@gmail.com -> NEW EMAIL: estherbakari@gmail.com
211: Fredrick F Ochieng OLD EMAIL: student189@gmail.com -> NEW EMAIL: fredrickochieng2@gmail.com
212: Gloria G Nabukenya OLD EMAIL: student190@gmail.com -> NEW EMAIL: glorianabukenya@gmail.com
213: Hakim H Moshi OLD EMAIL: student191@gmail.com -> NEW EMAIL: hakimmoshi8@gmail.com
214: Irene I Kabagenyi OLD EMAIL: student192@gmail.com -> NEW EMAIL: irenekabagenyi5@gmail.com
215: James J Habimana OLD EMAIL: student193@gmail.com -> NEW EMAIL: jameshabimana@gmail.com
216: Kezia K Nabukenya OLD EMAIL: student194@gmail.com -> NEW EMAIL: kezianabukenya3@gmail.com
217: Leo L Odhiambo OLD EMAIL: student195@gmail.com -> NEW EMAIL: leoodhiambo5@gmail.com
218: Miriam M Nkurunziza OLD EMAIL: student196@gmail.com -> NEW EMAIL: miriamnkurunziza3@gmail.com
219: Nathan N Oryem OLD EMAIL: student197@gmail.com -> NEW EMAIL: nathanoryem4@gmail.com
220: Olive O Amongin OLD EMAIL: student198@gmail.com -> NEW EMAIL: oliveamongin7@gmail.com
221: Patrick P Luo OLD EMAIL: student199@gmail.com -> NEW EMAIL: patrickluo4@gmail.com
222: Queen Q Kabagenyi OLD EMAIL: student200@gmail.com -> NEW EMAIL: queenkabagenyi7@gmail.com
223: Ryan R Oryem OLD EMAIL: student201@gmail.com -> NEW EMAIL: ryanoryem6@gmail.com
224: Sifa S Nabukenya OLD EMAIL: student202@gmail.com -> NEW EMAIL: sifanabukenya3@gmail.com
225: Tom T Mugume OLD EMAIL: student203@gmail.com -> NEW EMAIL: tommugume3@gmail.com
226: Aminah K Nabwire OLD EMAIL: student204@gmail.com -> NEW EMAIL: aminah@gmail.com
227: Bakari L Kato OLD EMAIL: student205@gmail.com -> NEW EMAIL: bakari@gmail.com
228: Clara M Nabirye OLD EMAIL: student206@gmail.com -> NEW EMAIL: claranabirye2@gmail.com
229: Daniel N Tumwesigye OLD EMAIL: student207@gmail.com -> NEW EMAIL: danieltumwesigye@gmail.com
230: Emilia O Byaruhanga OLD EMAIL: student208@gmail.com -> NEW EMAIL: emiliabyaruhanga@gmail.com
231: Fredrick P Mugisha OLD EMAIL: student209@gmail.com -> NEW EMAIL: fredrickmugisha@gmail.com
232: Grace Q Nabukenya OLD EMAIL: student210@gmail.com -> NEW EMAIL: gracenabukenya2@gmail.com
233: Hakim R Moshi OLD EMAIL: student211@gmail.com -> NEW EMAIL: hakimmoshi9@gmail.com
234: Irene S Kabagenyi OLD EMAIL: student212@gmail.com -> NEW EMAIL: irenekabagenyi6@gmail.com
235: Jacob T Habimana OLD EMAIL: student213@gmail.com -> NEW EMAIL: jacobhabimana2@gmail.com
236: Kezia U Nabukenya OLD EMAIL: student214@gmail.com -> NEW EMAIL: kezianabukenya4@gmail.com
237: Leo V Odhiambo OLD EMAIL: student215@gmail.com -> NEW EMAIL: leoodhiambo6@gmail.com
238: Miriam W Nkurunziza OLD EMAIL: student216@gmail.com -> NEW EMAIL: miriamnkurunziza4@gmail.com
239: Nathan X Oryem OLD EMAIL: student217@gmail.com -> NEW EMAIL: nathanoryem5@gmail.com
240: Olive Y Amongin OLD EMAIL: student218@gmail.com -> NEW EMAIL: oliveamongin8@gmail.com
241: Patrick Z Luo OLD EMAIL: student219@gmail.com -> NEW EMAIL: patrickluo5@gmail.com
242: Queen AA Kabagenyi OLD EMAIL: student220@gmail.com -> NEW EMAIL: queenkabagenyi8@gmail.com
243: Ryan AB Oryem OLD EMAIL: student221@gmail.com -> NEW EMAIL: ryanoryem7@gmail.com
244: Sifa AC Nabukenya OLD EMAIL: student222@gmail.com -> NEW EMAIL: sifanabukenya4@gmail.com
245: Tom AD Mugume OLD EMAIL: student223@gmail.com -> NEW EMAIL: tommugume4@gmail.com
246: Amos A Kibirige OLD EMAIL: student224@gmail.com -> NEW EMAIL: amoskibirige@gmail.com
247: Beatrice B Nabajuzi OLD EMAIL: student225@gmail.com -> NEW EMAIL: beatricenabajuzi@gmail.com
248: Clive C Tumukunde OLD EMAIL: student226@gmail.com -> NEW EMAIL: clivetumukunde@gmail.com
249: Diana D Kayitesi OLD EMAIL: student227@gmail.com -> NEW EMAIL: dianakayitesi@gmail.com
250: Edward E Kakande OLD EMAIL: student228@gmail.com -> NEW EMAIL: edwardkakande@gmail.com
251: Faith F Nabirye OLD EMAIL: student229@gmail.com -> NEW EMAIL: faithnabirye@gmail.com
252: George G Rwabugiri OLD EMAIL: student230@gmail.com -> NEW EMAIL: georgerwabugiri@gmail.com
253: Hannah H Byaruhanga OLD EMAIL: student231@gmail.com -> NEW EMAIL: hannahbyaruhanga@gmail.com
254: Isaac I Namutebi OLD EMAIL: student232@gmail.com -> NEW EMAIL: isaacnamutebi@gmail.com
255: Joseph J Uwimana OLD EMAIL: student233@gmail.com -> NEW EMAIL: josephuwimana@gmail.com
256: Kezia K Nabakyala OLD EMAIL: student234@gmail.com -> NEW EMAIL: kezianabakyala@gmail.com
257: Leo L Otim OLD EMAIL: student235@gmail.com -> NEW EMAIL: leootim@gmail.com
258: Miriam M Nkurunziza OLD EMAIL: student236@gmail.com -> NEW EMAIL: miriamnkurunziza5@gmail.com
259: Nathan N Oryem OLD EMAIL: student237@gmail.com -> NEW EMAIL: nathanoryem6@gmail.com
260: Olive O Amongin OLD EMAIL: student238@gmail.com -> NEW EMAIL: oliveamongin9@gmail.com
261: Patrick P Luo OLD EMAIL: student239@gmail.com -> NEW EMAIL: patrickluo6@gmail.com
262: Queen Q Kabagenyi OLD EMAIL: student240@gmail.com -> NEW EMAIL: queenkabagenyi9@gmail.com
263: Ryan R Oryem OLD EMAIL: student241@gmail.com -> NEW EMAIL: ryanoryem8@gmail.com
264: Sifa S Nabukenya OLD EMAIL: student242@gmail.com -> NEW EMAIL: sifanabukenya5@gmail.com
265: Tom T Mugume OLD EMAIL: student243@gmail.com -> NEW EMAIL: tommugume5@gmail.com
266: Abdi A Lakwena OLD EMAIL: student244@gmail.com -> NEW EMAIL: abdi@gmail.com
267: Beatrice B Kakuru OLD EMAIL: student245@gmail.com -> NEW EMAIL: beatricekakuru@gmail.com
268: Clive C Karungi OLD EMAIL: student246@gmail.com -> NEW EMAIL: clivekarungi@gmail.com
269: Diana D Odongo OLD EMAIL: student247@gmail.com -> NEW EMAIL: dianaodongo@gmail.com
270: Edward E Kato OLD EMAIL: student248@gmail.com -> NEW EMAIL: edwardkato@gmail.com
271: Faith F Mutebi OLD EMAIL: student249@gmail.com -> NEW EMAIL: faithmutebi@gmail.com
272: George G Bakora OLD EMAIL: student250@gmail.com -> NEW EMAIL: georgebakora@gmail.com
273: Hannah H Akello OLD EMAIL: student251@gmail.com -> NEW EMAIL: hannahakello@gmail.com
274: Isaac I Ajuna OLD EMAIL: student252@gmail.com -> NEW EMAIL: isaacajuna@gmail.com
275: Joseph J Wabwire OLD EMAIL: student253@gmail.com -> NEW EMAIL: josephwabwire@gmail.com
276: Kezia K Atim OLD EMAIL: student254@gmail.com -> NEW EMAIL: keziaatim@gmail.com
277: Leo L Arua OLD EMAIL: student255@gmail.com -> NEW EMAIL: leoarua@gmail.com
278: Miriam M Kobusingye OLD EMAIL: student256@gmail.com -> NEW EMAIL: miriamkobusingye@gmail.com
279: Nathan N Owino OLD EMAIL: student257@gmail.com -> NEW EMAIL: nathanowino@gmail.com
